rating,shown,time,price,address,subway,minutes_to_subway,rooms,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,sqmeter_price
,,20-июля-в-23:09,8900000,"Санкт-Петербург, ул. Крупской, 26",Елизаровская,15,3,57.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_579m_12et._2415852174,1,2,156140.0
,,20-июля-в-22:56,8690000,"Санкт-Петербург, пр-т Большевиков, 31",Улица Дыбенко,15,3,58.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_588m_39et._2427198168,3,9,149827.0
,,20-июля-в-22:18,9140000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Старорусский пр-т, 8к1",Купчино,31,3,82.0,балкон,требует ремонта,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_82m_814et._2484502658,8,14,111463.0
,,20-июля-в-22:09,9800000,"Санкт-Петербург, Огородный пер., 6к2",Кировский завод,20,2,50.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_25et._2408364715,2,5,196000.0
,,20-июля-в-22:00,6900000,"Санкт-Петербург, Витебский пр-т, 23к3",Парк Победы,30,2,44.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_15et._2465774228,1,5,156818.0
,,20-июля-в-21:40,8799000,"Санкт-Петербург, пос. Парголово, Заречная ул., 19к1",Парнас,15,2,57.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_1419et._2334594428,14,19,154368.0
,,20-июля-в-21:40,8400000,"Санкт-Петербург, Бухарестская ул., 39к1",Проспект Славы,15,2,43.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_436m_69et._2373003568,6,9,195348.0
,,20-июля-в-21:36,8990000,"Санкт-Петербург, 5-й Предпортовый пр., 4к1",Московская,20,2,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476m_212et._2346414902,2,12,191276.0
,,20-июля-в-21:40,8400000,"Санкт-Петербург, Бухарестская ул., 39к1",Проспект Славы,15,2,43.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_436m_69et._2373003568,6,9,195348.0
,,20-июля-в-21:36,8990000,"Санкт-Петербург, 5-й Предпортовый пр., 4к1",Московская,20,2,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476m_212et._2346414902,2,12,191276.0
,,20-июля-в-21:18,9000000,"Санкт-Петербург, ул. Ярослава Гашека, 12/100",Дунайская,15,2,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_89et._2479202023,8,9,180000.0
,,20-июля-в-20:53,8990000,"Санкт-Петербург, Меншиковский пр-т, 5к1",Академическая,31,3,49.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_495m_25et._2358239683,2,5,183469.0
,,20-июля-в-20:51,6400000,"Санкт-Петербург, Белградская ул., 26к4",Международная,20,2,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_45et._2450474947,4,5,142222.0
,,20-июля-в-20:42,8100000,"Санкт-Петербург, ул. Шателена, 8",Площадь Мужества,10,2,42.0,нет,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_423m_15et._2477484344,1,5,192857.0
,,20-июля-в-20:38,9100000,"Санкт-Петербург, 3-я линия Васильевского острова, 44",Василеостровская,10,2,40.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_404m_25et._2517173489,2,5,227500.0
,,20-июля-в-20:29,7990000,"Санкт-Петербург, территория Малая Охта, Казанская ул., 4",Новочеркасская,15,2,45.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_457m_35et._2474985739,3,5,177555.0
,,20-июля-в-20:16,7900000,"Санкт-Петербург, ул. Ярослава Гашека, 30/5",Дунайская,10,2,52.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_522m_1012et._2477400159,10,12,151923.0
,,20-июля-в-20:14,9400000,"Санкт-Петербург, пр-т Авиаконструкторов, 20к2",Комендантский проспект,30,2,57.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_571m_19et._2441896738,1,9,164912.0
,,20-июля-в-20:10,8200000,"Санкт-Петербург, Чарушинская ул., 10",Гражданский проспект,31,2,51.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_516m_723et._2437125220,7,23,160784.0
,,20-июля-в-19:54,7988000,"Санкт-Петербург, пр-т Пархоменко, 27к2",Площадь Мужества,20,2,43.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_45et._2481458579,4,5,185767.0
,,20-июля-в-19:46,8500000,"Санкт-Петербург, пр-т Обуховской Обороны, 289к1",Обухово,30,2,53.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_45et._2520363008,4,5,160377.0
,,20-июля-в-19:31,6800000,"Санкт-Петербург, Авангардная ул., 41",Проспект Ветеранов,31,3,58.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_585m_35et._2435796102,3,5,117241.0
,,20-июля-в-19:17,8450000,"Санкт-Петербург, Будапештская ул., 69к2",Проспект Славы,30,3,57.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_573m_19et._2460158773,1,9,148245.0
,,20-июля-в-19:03,9800000,"Санкт-Петербург, Нарвский пр-т, 19",Нарвская,5,3,54.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_54m_45et._2490745517,4,5,181481.0
,,20-июля-в-19:01,7800000,"Санкт-Петербург, Купчинская ул., 29к1",Купчино,20,2,50.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_69et._2459237330,6,9,156000.0
,,20-июля-в-18:51,9500000,"Санкт-Петербург, ул. Подвойского, 14к1И",Проспект Большевиков,15,3,63.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_638m_79et._2493405608,7,9,150793.0
,,20-июля-в-18:50,9600000,"Санкт-Петербург, Малая Балканская ул., 42к1",Купчино,30,3,62.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_39et._2410980085,3,9,154838.0
,,20-июля-в-18:41,7800000,"Санкт-Петербург, ул. Вавиловых, 7к3",Академическая,10,2,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501m_79et._2487590928,7,9,156000.0
,,20-июля-в-18:28,7999000,"Санкт-Петербург, пос. Парголово, Заречная ул., 13к3",Парнас,30,2,54.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_319et._2256268423,3,19,148129.0
,,20-июля-в-18:25,8250000,"Санкт-Петербург, Сиреневый б-р, 22/26",Проспект Просвещения,30,2,46.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_39et._2405976491,3,9,179347.0
,,20-июля-в-18:18,8550000,"Санкт-Петербург, пр-т Науки, 67",Академическая,20,2,49.0,лоджия,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_1112et._2481237628,11,12,174489.0
,,20-июля-в-18:17,7100000,"Санкт-Петербург, пр-т Стачек, 216",Проспект Ветеранов,30,3,43.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_43m_45et._2438280934,4,5,165116.0
,,20-июля-в-18:17,6950000,"Санкт-Петербург, ш. Революции, 33к3",Ладожская,31,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_25et._2481036337,2,5,151086.0
,,20-июля-в-18:12,8890000,"Санкт-Петербург, пр-т Ветеранов, 5к1",Проспект Ветеранов,10,3,62.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_625m_89et._2441667276,8,9,143387.0
,,20-июля-в-17:59,10000000,"Санкт-Петербург, Учительская ул., 12к1",Гражданский проспект,20,3,61.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_61m_19et._2437584763,1,9,163934.0
,,20-июля-в-17:57,7450000,"Санкт-Петербург, ул. Дыбенко, 22к2",Улица Дыбенко,10,2,44.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_447m_25et._2470782259,2,5,169318.0
,,20-июля-в-17:53,10000000,"Санкт-Петербург, Старо-Петергофский пр-т, 28",Нарвская,10,2,58.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_583m_15et._2379464500,1,5,172413.0
,,20-июля-в-17:38,6790000,"Санкт-Петербург, пр-т Маршала Жукова, 72к5",Проспект Ветеранов,31,3,59.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_59m_15et._2416963021,1,5,115084.0
,,20-июля-в-17:38,7600000,"Санкт-Петербург, пр-т Маршала Жукова, 34к1",Проспект Ветеранов,30,2,44.0,лоджия,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_69et._2289793014,6,9,172727.0
,,20-июля-в-17:37,6200000,"Санкт-Петербург, ул. Замшина, 35",Площадь Мужества,31,2,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2385340946,2,5,137777.0
,,20-июля-в-17:36,7600000,"Санкт-Петербург, Светлановский пр-т, 60к1",Гражданский проспект,20,2,46.0,нет,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_89et._2417846141,8,9,165217.0
,,20-июля-в-17:35,9100000,"Санкт-Петербург, пос. Парголово, Заречная ул., 19к1",Парнас,15,2,50.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_319et._2438921848,3,19,182000.0
,,20-июля-в-17:34,8999000,"Санкт-Петербург, ул. Бабушкина, 70",Пролетарская,10,3,62.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_15et._2289141091,1,5,145145.0
,,20-июля-в-17:34,8810000,"Санкт-Петербург, ул. Бутлерова, 32",Академическая,15,2,46.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_49et._2417779761,4,9,191521.0
,,20-июля-в-17:16,6900000,"Санкт-Петербург, ул. Солдата Корзуна, 50",Проспект Ветеранов,30,2,48.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_487m_59et._2464563097,5,9,143750.0
,,20-июля-в-16:37,9700000,"Санкт-Петербург, Русановская ул., 19к5",Обухово,31,2,60.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_605m_1723et._2517175550,17,23,161666.0
