,id,rating,time,price,sqmeter_price,address,subway,rooms,minutes_to_subway,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,shown
431,432,213.37195597475787,21-июля-в-01:37,7500000,166666,"Санкт-Петербург, Народная ул., 83",Ломоносовская,2,31,45.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456m_35et._2415740406,3,5,
432,433,178.11126863480573,21-июля-в-00:47,7500000,141509,"Санкт-Петербург, Замшина ул., 56",Площадь Мужества,2,31,53.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_45et._2464124582,4,5,
433,434,205.20119381153185,21-июля-в-00:43,7350000,179268,"Санкт-Петербург, Омская ул., 24",Пионерская,2,20,41.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_418m_25et._2475219958,2,5,
434,435,178.07741773745093,21-июля-в-00:35,9600000,208695,"Санкт-Петербург, пр-т КИМа, 4Б",Приморская,2,10,46.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_79et._2456358318,7,9,
435,436,159.27535917973162,21-июля-в-00:34,8900000,234210,"Санкт-Петербург, ул. Вадима Шефнера, 14к1",Приморская,2,30,38.0,лоджия,косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_383m_519et._2465971728,5,19,
436,437,180.75078602141335,21-июля-в-00:16,9150000,155084,"Санкт-Петербург, аллея Котельникова, 6к1",Пионерская,3,20,59.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_598m_19et._2477259617,1,9,
437,438,166.0648065138426,21-июля-в-00:00,8500000,137096,"Санкт-Петербург, пр-т Просвещения, 84к3",Гражданский проспект,3,10,62.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_19et._2423802026,1,9,
438,439,199.70069838815,20-июля-в-23:39,8000000,142857,"Санкт-Петербург, Будапештская ул., 19к3",Международная,3,15,56.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_56m_45et._2382183202,4,5,
439,440,179.28097167748547,20-июля-в-23:27,9900000,186792,"Санкт-Петербург, Будапештская ул., 87к2",Дунайская,2,15,53.0,лоджия,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_533m_419et._2444809628,4,19,
440,441,192.9643610802902,20-июля-в-23:21,8000000,181818,"Санкт-Петербург, пр-т Юрия Гагарина, 26к6",Московская,2,30,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_25et._2480738439,2,5,
441,442,182.45171609901803,20-июля-в-23:09,8900000,156140,"Санкт-Петербург, ул. Крупской, 26",Елизаровская,3,15,57.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_579m_12et._2415852174,1,2,
442,443,201.93197756223105,20-июля-в-22:56,8690000,149827,"Санкт-Петербург, пр-т Большевиков, 31",Улица Дыбенко,3,15,58.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_588m_39et._2427198168,3,9,
443,444,141.6128871647029,20-июля-в-22:18,9140000,111463,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Старорусский пр-т, 8к1",Купчино,3,31,82.0,балкон,требует ремонта,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_82m_814et._2484502658,8,14,
444,445,182.87869574769852,20-июля-в-22:09,9800000,196000,"Санкт-Петербург, Огородный пер., 6к2",Кировский завод,2,20,50.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_25et._2408364715,2,5,
445,446,153.73248953558516,20-июля-в-22:00,6900000,156818,"Санкт-Петербург, Витебский пр-т, 23к3",Парк Победы,2,30,44.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_15et._2465774228,1,5,
446,447,132.82871155280682,20-июля-в-21:40,8799000,154368,"Санкт-Петербург, пос. Парголово, Заречная ул., 19к1",Парнас,2,15,57.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_1419et._2334594428,14,19,
447,448,191.72840792187736,20-июля-в-21:40,8400000,195348,"Санкт-Петербург, Бухарестская ул., 39к1",Проспект Славы,2,15,43.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_436m_69et._2373003568,6,9,
448,449,200.4909852628368,20-июля-в-21:36,8990000,191276,"Санкт-Петербург, 5-й Предпортовый пр., 4к1",Московская,2,20,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476m_212et._2346414902,2,12,
449,450,191.72840792187736,20-июля-в-21:40,8400000,195348,"Санкт-Петербург, Бухарестская ул., 39к1",Проспект Славы,2,15,43.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_436m_69et._2373003568,6,9,
450,451,200.4909852628368,20-июля-в-21:36,8990000,191276,"Санкт-Петербург, 5-й Предпортовый пр., 4к1",Московская,2,20,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_476m_212et._2346414902,2,12,
451,452,167.50097240030505,20-июля-в-21:18,9000000,180000,"Санкт-Петербург, ул. Ярослава Гашека, 12/100",Дунайская,2,15,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_89et._2479202023,8,9,
452,453,175.75261256331007,20-июля-в-20:53,8990000,183469,"Санкт-Петербург, Меншиковский пр-т, 5к1",Академическая,3,31,49.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_495m_25et._2358239683,2,5,
453,454,187.95511115850545,20-июля-в-20:51,6400000,142222,"Санкт-Петербург, Белградская ул., 26к4",Международная,2,20,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_45et._2450474947,4,5,
454,455,191.33598240591212,20-июля-в-20:42,8100000,192857,"Санкт-Петербург, ул. Шателена, 8",Площадь Мужества,2,10,42.0,нет,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_423m_15et._2477484344,1,5,
455,456,207.32989097799518,20-июля-в-20:38,9100000,227500,"Санкт-Петербург, 3-я линия Васильевского острова, 44",Василеостровская,2,10,40.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_404m_25et._2517173489,2,5,
456,457,230.5932844393704,20-июля-в-20:29,7990000,177555,"Санкт-Петербург, территория Малая Охта, Казанская ул., 4",Новочеркасская,2,15,45.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_457m_35et._2474985739,3,5,
457,458,158.12463423027975,20-июля-в-20:16,7900000,151923,"Санкт-Петербург, ул. Ярослава Гашека, 30/5",Дунайская,2,10,52.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_522m_1012et._2477400159,10,12,
458,459,128.44875622996028,20-июля-в-20:14,9400000,164912,"Санкт-Петербург, пр-т Авиаконструкторов, 20к2",Комендантский проспект,2,30,57.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_571m_19et._2441896738,1,9,
459,460,144.09661294656388,20-июля-в-20:10,8200000,160784,"Санкт-Петербург, Чарушинская ул., 10",Гражданский проспект,2,31,51.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_516m_723et._2437125220,7,23,
460,461,205.06311920757233,20-июля-в-19:54,7988000,185767,"Санкт-Петербург, пр-т Пархоменко, 27к2",Площадь Мужества,2,20,43.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_45et._2481458579,4,5,
461,462,175.36699030280374,20-июля-в-19:46,8500000,160377,"Санкт-Петербург, пр-т Обуховской Обороны, 289к1",Обухово,2,30,53.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_45et._2520363008,4,5,
462,463,181.63122551327328,20-июля-в-19:31,6800000,117241,"Санкт-Петербург, Авангардная ул., 41",Проспект Ветеранов,3,31,58.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_585m_35et._2435796102,3,5,
463,464,145.21998640181843,20-июля-в-19:17,8450000,148245,"Санкт-Петербург, Будапештская ул., 69к2",Проспект Славы,3,30,57.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_573m_19et._2460158773,1,9,
464,465,191.9571372915306,20-июля-в-19:03,9800000,181481,"Санкт-Петербург, Нарвский пр-т, 19",Нарвская,3,5,54.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_54m_45et._2490745517,4,5,
465,466,159.87240187840248,20-июля-в-19:01,7800000,156000,"Санкт-Петербург, Купчинская ул., 29к1",Купчино,2,20,50.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_69et._2459237330,6,9,
466,467,155.326496543352,20-июля-в-18:51,9500000,150793,"Санкт-Петербург, ул. Подвойского, 14к1И",Проспект Большевиков,3,15,63.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_638m_79et._2493405608,7,9,
467,468,176.4307640265134,20-июля-в-18:50,9600000,154838,"Санкт-Петербург, Малая Балканская ул., 42к1",Купчино,3,30,62.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_62m_39et._2410980085,3,9,
468,469,181.13604696210376,20-июля-в-18:41,7800000,156000,"Санкт-Петербург, ул. Вавиловых, 7к3",Академическая,2,10,50.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501m_79et._2487590928,7,9,
469,470,151.75942209272702,20-июля-в-18:28,7999000,148129,"Санкт-Петербург, пос. Парголово, Заречная ул., 13к3",Парнас,2,30,54.0,балкон,требует ремонта,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_319et._2256268423,3,19,
470,471,184.81767879953875,20-июля-в-18:25,8250000,179347,"Санкт-Петербург, Сиреневый б-р, 22/26",Проспект Просвещения,2,30,46.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_39et._2405976491,3,9,
471,472,184.60649087147146,20-июля-в-18:18,8550000,174489,"Санкт-Петербург, пр-т Науки, 67",Академическая,2,20,49.0,лоджия,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_1112et._2481237628,11,12,
